"sex","race","age","zip","time","date","tests","cases"
"female","black","75+","48022",13,"2020-03-23",3,1
"female","black","75+","48022",13,"2020-03-23",10,0
"female","black","75+","48022",13,"2020-03-23",8,0
"female","black","75+","48022",13,"2020-03-23",18,0
"female","black","75+","48022",13,"2020-03-23",4,0
"female","black","75+","48022",13,"2020-03-23",1,0
"female","black","75+","48023",14,"2020-03-30",35,0
"female","black","75+","48023",14,"2020-03-30",96,2
"female","black","75+","48023",14,"2020-03-30",16,2
"female","black","75+","48023",14,"2020-03-30",299,5
"female","black","75+","48023",14,"2020-03-30",18,0
"female","black","75+","48023",14,"2020-03-30",58,1
"female","black","75+","48023",14,"2020-03-30",46,2
"female","black","75+","48023",14,"2020-03-30",105,6
"female","black","75+","48023",14,"2020-03-30",23,0
"female","black","75+","48023",14,"2020-03-30",8,1
"female","black","75+","48025",15,"2020-04-06",15,0
"female","black","75+","48025",15,"2020-04-06",40,0
"female","black","75+","48025",15,"2020-04-06",7,0
"female","black","75+","48025",15,"2020-04-06",127,1
"female","black","75+","48025",15,"2020-04-06",7,0
"female","black","75+","48025",15,"2020-04-06",24,0
"female","black","75+","48025",15,"2020-04-06",19,0
"female","black","75+","48025",15,"2020-04-06",44,0
"female","black","75+","48025",15,"2020-04-06",10,0
"female","black","75+","48025",15,"2020-04-06",3,0
"female","black","75+","48026",16,"2020-04-13",16,0
"female","black","75+","48026",16,"2020-04-13",45,2
"female","black","75+","48026",16,"2020-04-13",7,0
"female","black","75+","48026",16,"2020-04-13",140,3
"female","black","75+","48026",16,"2020-04-13",8,0
"female","black","75+","48026",16,"2020-04-13",27,1
"female","black","75+","48026",16,"2020-04-13",21,1
"female","black","75+","48026",16,"2020-04-13",49,0
"female","black","75+","48026",16,"2020-04-13",11,0
"female","black","75+","48026",16,"2020-04-13",4,0
"female","black","75+","48027",17,"2020-04-20",9,0
"female","black","75+","48027",17,"2020-04-20",25,1
"female","black","75+","48027",17,"2020-04-20",4,0
"female","black","75+","48027",17,"2020-04-20",78,2
"female","black","75+","48027",17,"2020-04-20",4,0
"female","black","75+","48027",17,"2020-04-20",15,0
"female","black","75+","48027",17,"2020-04-20",12,1
"female","black","75+","48027",17,"2020-04-20",27,1
"female","black","75+","48027",17,"2020-04-20",6,0
"female","black","75+","48027",17,"2020-04-20",2,0
"female","black","75+","48028",18,"2020-04-27",6,0
"female","black","75+","48028",18,"2020-04-27",18,0
"female","black","75+","48028",18,"2020-04-27",3,0
"female","black","75+","48028",18,"2020-04-27",55,2
"female","black","75+","48028",18,"2020-04-27",3,0
"female","black","75+","48028",18,"2020-04-27",10,0
"female","black","75+","48028",18,"2020-04-27",8,0
"female","black","75+","48028",18,"2020-04-27",19,1
"female","black","75+","48028",18,"2020-04-27",4,1
"female","black","75+","48028",18,"2020-04-27",1,0
"female","black","75+","48030",19,"2020-05-04",13,0
"female","black","75+","48030",19,"2020-05-04",36,0
"female","black","75+","48030",19,"2020-05-04",6,0
"female","black","75+","48030",19,"2020-05-04",112,6
"female","black","75+","48030",19,"2020-05-04",6,0
"female","black","75+","48030",19,"2020-05-04",21,0
"female","black","75+","48030",19,"2020-05-04",17,0
"female","black","75+","48030",19,"2020-05-04",39,1
"female","black","75+","48030",19,"2020-05-04",9,0
"female","black","75+","48030",19,"2020-05-04",3,0
"female","black","75+","48032",20,"2020-05-11",5,0
"female","black","75+","48032",20,"2020-05-11",15,0
"female","black","75+","48032",20,"2020-05-11",2,0
"female","black","75+","48032",20,"2020-05-11",48,3
"female","black","75+","48032",20,"2020-05-11",2,0
"female","black","75+","48032",20,"2020-05-11",9,0
"female","black","75+","48032",20,"2020-05-11",7,1
"female","black","75+","48032",20,"2020-05-11",16,1
"female","black","75+","48032",20,"2020-05-11",3,0
"female","black","75+","48032",20,"2020-05-11",1,0
"female","black","75+","48033",21,"2020-05-18",4,0
"female","black","75+","48033",21,"2020-05-18",12,0
"female","black","75+","48033",21,"2020-05-18",2,0
"female","black","75+","48033",21,"2020-05-18",40,0
"female","black","75+","48033",21,"2020-05-18",2,0
"female","black","75+","48033",21,"2020-05-18",7,0
"female","black","75+","48033",21,"2020-05-18",6,0
"female","black","75+","48033",21,"2020-05-18",14,2
"female","black","75+","48033",21,"2020-05-18",3,0
"female","black","75+","48033",21,"2020-05-18",1,0
"female","black","75+","48034",22,"2020-05-25",3,0
"female","black","75+","48034",22,"2020-05-25",10,1
"female","black","75+","48034",22,"2020-05-25",1,0
"female","black","75+","48034",22,"2020-05-25",32,1
"female","black","75+","48034",22,"2020-05-25",2,0
"female","black","75+","48034",22,"2020-05-25",6,0
"female","black","75+","48034",22,"2020-05-25",5,1
"female","black","75+","48034",22,"2020-05-25",11,0
"female","black","75+","48034",22,"2020-05-25",2,0
"female","black","75+","48035",23,"2020-06-01",6,2
"female","black","75+","48035",23,"2020-06-01",17,0
"female","black","75+","48035",23,"2020-06-01",3,0
"female","black","75+","48035",23,"2020-06-01",55,0
"female","black","75+","48035",23,"2020-06-01",3,0
"female","black","75+","48035",23,"2020-06-01",10,0
"female","black","75+","48035",23,"2020-06-01",8,0
"female","black","75+","48035",23,"2020-06-01",19,0
"female","black","75+","48035",23,"2020-06-01",4,0
"female","black","75+","48035",23,"2020-06-01",1,0
"female","black","75+","48036",24,"2020-06-08",7,0
"female","black","75+","48036",24,"2020-06-08",19,0
"female","black","75+","48036",24,"2020-06-08",3,0
"female","black","75+","48036",24,"2020-06-08",60,0
"female","black","75+","48036",24,"2020-06-08",3,0
"female","black","75+","48036",24,"2020-06-08",11,0
"female","black","75+","48036",24,"2020-06-08",9,0
"female","black","75+","48036",24,"2020-06-08",21,0
"female","black","75+","48036",24,"2020-06-08",4,0
"female","black","75+","48036",24,"2020-06-08",1,0
"female","black","75+","48037",25,"2020-06-15",5,0
"female","black","75+","48037",25,"2020-06-15",14,1
"female","black","75+","48037",25,"2020-06-15",2,1
"female","black","75+","48037",25,"2020-06-15",44,1
"female","black","75+","48037",25,"2020-06-15",2,0
"female","black","75+","48037",25,"2020-06-15",8,0
"female","black","75+","48037",25,"2020-06-15",7,1
"female","black","75+","48037",25,"2020-06-15",15,1
"female","black","75+","48037",25,"2020-06-15",3,0
"female","black","75+","48037",25,"2020-06-15",1,0
"female","black","75+","48038",26,"2020-06-22",1,0
"female","black","75+","48038",26,"2020-06-22",4,0
"female","black","75+","48038",26,"2020-06-22",14,0
"female","black","75+","48038",26,"2020-06-22",2,0
"female","black","75+","48038",26,"2020-06-22",2,0
"female","black","75+","48038",26,"2020-06-22",5,0
"female","black","75+","48038",26,"2020-06-22",1,0
"female","black","75+","48039",27,"2020-06-29",9,0
"female","black","75+","48039",27,"2020-06-29",24,0
"female","black","75+","48039",27,"2020-06-29",4,0
"female","black","75+","48039",27,"2020-06-29",75,0
"female","black","75+","48039",27,"2020-06-29",4,0
"female","black","75+","48039",27,"2020-06-29",14,0
"female","black","75+","48039",27,"2020-06-29",11,0
"female","black","75+","48039",27,"2020-06-29",26,0
"female","black","75+","48039",27,"2020-06-29",6,0
"female","black","75+","48039",27,"2020-06-29",2,0
"female","black","75+","48040",28,"2020-07-06",6,0
"female","black","75+","48040",28,"2020-07-06",18,0
"female","black","75+","48040",28,"2020-07-06",3,0
"female","black","75+","48040",28,"2020-07-06",57,1
"female","black","75+","48040",28,"2020-07-06",3,0
"female","black","75+","48040",28,"2020-07-06",11,0
"female","black","75+","48040",28,"2020-07-06",8,0
"female","black","75+","48040",28,"2020-07-06",20,0
"female","black","75+","48040",28,"2020-07-06",4,0
"female","black","75+","48040",28,"2020-07-06",1,0
"female","black","75+","48041",29,"2020-07-13",17,0
"female","black","75+","48041",29,"2020-07-13",47,0
"female","black","75+","48041",29,"2020-07-13",8,0
"female","black","75+","48041",29,"2020-07-13",147,1
"female","black","75+","48041",29,"2020-07-13",9,0
"female","black","75+","48041",29,"2020-07-13",28,0
"female","black","75+","48041",29,"2020-07-13",23,0
"female","black","75+","48041",29,"2020-07-13",52,1
"female","black","75+","48041",29,"2020-07-13",11,0
"female","black","75+","48041",29,"2020-07-13",4,0
"female","black","75+","48042",30,"2020-07-20",3,0
"female","black","75+","48042",30,"2020-07-20",10,1
"female","black","75+","48042",30,"2020-07-20",1,0
"female","black","75+","48042",30,"2020-07-20",32,0
"female","black","75+","48042",30,"2020-07-20",1,0
"female","black","75+","48042",30,"2020-07-20",6,0
"female","black","75+","48042",30,"2020-07-20",5,0
"female","black","75+","48042",30,"2020-07-20",11,0
"female","black","75+","48042",30,"2020-07-20",2,1
"female","other","75+","48001",1,"2019-12-30",8,0
"female","other","75+","48001",1,"2019-12-30",23,0
"female","other","75+","48001",1,"2019-12-30",4,0
"female","other","75+","48001",1,"2019-12-30",72,0
"female","other","75+","48001",1,"2019-12-30",4,0
"female","other","75+","48001",1,"2019-12-30",14,0
"female","other","75+","48001",1,"2019-12-30",11,0
"female","other","75+","48001",1,"2019-12-30",25,1
"female","other","75+","48001",1,"2019-12-30",5,0
"female","other","75+","48001",1,"2019-12-30",2,0
"female","other","75+","48002",2,"2020-01-06",8,2
"female","other","75+","48002",2,"2020-01-06",23,0
"female","other","75+","48002",2,"2020-01-06",4,0
"female","other","75+","48002",2,"2020-01-06",72,0
"female","other","75+","48002",2,"2020-01-06",4,0
"female","other","75+","48002",2,"2020-01-06",14,1
"female","other","75+","48002",2,"2020-01-06",11,0
"female","other","75+","48002",2,"2020-01-06",25,0
"female","other","75+","48002",2,"2020-01-06",5,0
"female","other","75+","48002",2,"2020-01-06",2,0
"female","other","75+","48003",3,"2020-01-13",2,0
"female","other","75+","48003",3,"2020-01-13",7,0
"female","other","75+","48003",3,"2020-01-13",1,0
"female","other","75+","48003",3,"2020-01-13",22,0
"female","other","75+","48003",3,"2020-01-13",1,0
"female","other","75+","48003",3,"2020-01-13",4,0
"female","other","75+","48003",3,"2020-01-13",3,0
"female","other","75+","48003",3,"2020-01-13",7,0
"female","other","75+","48003",3,"2020-01-13",1,0
"female","other","75+","48004",4,"2020-01-20",3,0
"female","other","75+","48004",4,"2020-01-20",9,0
"female","other","75+","48004",4,"2020-01-20",1,0
"female","other","75+","48004",4,"2020-01-20",28,0
"female","other","75+","48004",4,"2020-01-20",1,0
"female","other","75+","48004",4,"2020-01-20",5,1
"female","other","75+","48004",4,"2020-01-20",4,0
"female","other","75+","48004",4,"2020-01-20",9,0
"female","other","75+","48004",4,"2020-01-20",2,0
"female","other","75+","48005",5,"2020-01-27",3,0
"female","other","75+","48005",5,"2020-01-27",10,1
"female","other","75+","48005",5,"2020-01-27",1,0
"female","other","75+","48005",5,"2020-01-27",31,0
"female","other","75+","48005",5,"2020-01-27",1,0
"female","other","75+","48005",5,"2020-01-27",6,0
"female","other","75+","48005",5,"2020-01-27",4,0
"female","other","75+","48005",5,"2020-01-27",10,0
"female","other","75+","48005",5,"2020-01-27",2,0
"female","other","75+","48006",6,"2020-02-03",2,0
"female","other","75+","48006",6,"2020-02-03",6,0
"female","other","75+","48006",6,"2020-02-03",1,0
"female","other","75+","48006",6,"2020-02-03",20,0
"female","other","75+","48006",6,"2020-02-03",1,1
"female","other","75+","48006",6,"2020-02-03",3,0
"female","other","75+","48006",6,"2020-02-03",3,0
"female","other","75+","48006",6,"2020-02-03",7,0
"female","other","75+","48006",6,"2020-02-03",1,0
"female","other","75+","48009",7,"2020-02-10",2,0
"female","other","75+","48009",7,"2020-02-10",6,0
"female","other","75+","48009",7,"2020-02-10",1,1
"female","other","75+","48009",7,"2020-02-10",1,0
"female","other","75+","48009",7,"2020-02-10",2,0
"female","other","75+","48012",8,"2020-02-17",1,0
"female","other","75+","48012",8,"2020-02-17",4,0
"female","other","75+","48012",8,"2020-02-17",15,0
"female","other","75+","48012",8,"2020-02-17",3,0
"female","other","75+","48012",8,"2020-02-17",2,0
"female","other","75+","48012",8,"2020-02-17",5,0
"female","other","75+","48012",8,"2020-02-17",1,0
"female","other","75+","48014",9,"2020-02-24",10,0
"female","other","75+","48014",9,"2020-02-24",27,1
"female","other","75+","48014",9,"2020-02-24",4,0
"female","other","75+","48014",9,"2020-02-24",85,2
"female","other","75+","48014",9,"2020-02-24",5,0
"female","other","75+","48014",9,"2020-02-24",16,0
"female","other","75+","48014",9,"2020-02-24",13,0
"female","other","75+","48014",9,"2020-02-24",30,0
"female","other","75+","48014",9,"2020-02-24",6,0
"female","other","75+","48014",9,"2020-02-24",2,0
"female","other","75+","48015",10,"2020-03-02",2,0
"female","other","75+","48015",10,"2020-03-02",7,0
"female","other","75+","48015",10,"2020-03-02",1,0
"female","other","75+","48015",10,"2020-03-02",24,1
"female","other","75+","48015",10,"2020-03-02",1,0
"female","other","75+","48015",10,"2020-03-02",4,0
"female","other","75+","48015",10,"2020-03-02",3,0
"female","other","75+","48015",10,"2020-03-02",8,0
"female","other","75+","48015",10,"2020-03-02",1,0
"female","other","75+","48017",11,"2020-03-09",8,0
"female","other","75+","48017",11,"2020-03-09",22,1
"female","other","75+","48017",11,"2020-03-09",3,0
"female","other","75+","48017",11,"2020-03-09",68,1
"female","other","75+","48017",11,"2020-03-09",4,0
"female","other","75+","48017",11,"2020-03-09",13,0
"female","other","75+","48017",11,"2020-03-09",10,0
"female","other","75+","48017",11,"2020-03-09",24,1
"female","other","75+","48017",11,"2020-03-09",5,0
"female","other","75+","48017",11,"2020-03-09",2,0
"female","other","75+","48021",12,"2020-03-16",1,0
"female","other","75+","48021",12,"2020-03-16",4,0
"female","other","75+","48021",12,"2020-03-16",1,0
"female","other","75+","48022",13,"2020-03-23",2,0
"female","other","75+","48022",13,"2020-03-23",5,1
"female","other","75+","48022",13,"2020-03-23",1,0
"female","other","75+","48022",13,"2020-03-23",18,2
"female","other","75+","48022",13,"2020-03-23",1,0
"female","other","75+","48022",13,"2020-03-23",3,0
"female","other","75+","48022",13,"2020-03-23",2,0
"female","other","75+","48022",13,"2020-03-23",6,1
"female","other","75+","48022",13,"2020-03-23",1,0
"female","other","75+","48023",14,"2020-03-30",12,0
"female","other","75+","48023",14,"2020-03-30",34,2
"female","other","75+","48023",14,"2020-03-30",5,0
"female","other","75+","48023",14,"2020-03-30",106,2
"female","other","75+","48023",14,"2020-03-30",6,0
"female","other","75+","48023",14,"2020-03-30",20,2
"female","other","75+","48023",14,"2020-03-30",16,0
"female","other","75+","48023",14,"2020-03-30",37,1
"female","other","75+","48023",14,"2020-03-30",8,0
"female","other","75+","48023",14,"2020-03-30",3,0
"female","other","75+","48025",15,"2020-04-06",5,1
"female","other","75+","48025",15,"2020-04-06",14,0
"female","other","75+","48025",15,"2020-04-06",2,0
"female","other","75+","48025",15,"2020-04-06",45,0
"female","other","75+","48025",15,"2020-04-06",2,0
"female","other","75+","48025",15,"2020-04-06",8,0
"female","other","75+","48025",15,"2020-04-06",7,0
"female","other","75+","48025",15,"2020-04-06",15,0
"female","other","75+","48025",15,"2020-04-06",3,0
"female","other","75+","48025",15,"2020-04-06",1,0
"female","other","75+","48026",16,"2020-04-13",5,0
"female","other","75+","48026",16,"2020-04-13",16,0
"female","other","75+","48026",16,"2020-04-13",2,0
"female","other","75+","48026",16,"2020-04-13",49,0
"female","other","75+","48026",16,"2020-04-13",3,0
"female","other","75+","48026",16,"2020-04-13",9,0
"female","other","75+","48026",16,"2020-04-13",7,0
"female","other","75+","48026",16,"2020-04-13",17,0
"female","other","75+","48026",16,"2020-04-13",3,0
"female","other","75+","48026",16,"2020-04-13",1,0
"female","other","75+","48027",17,"2020-04-20",3,0
"female","other","75+","48027",17,"2020-04-20",9,0
"female","other","75+","48027",17,"2020-04-20",1,0
"female","other","75+","48027",17,"2020-04-20",28,0
"female","other","75+","48027",17,"2020-04-20",1,0
"female","other","75+","48027",17,"2020-04-20",5,0
"female","other","75+","48027",17,"2020-04-20",4,0
"female","other","75+","48027",17,"2020-04-20",9,0
"female","other","75+","48027",17,"2020-04-20",2,0
"female","other","75+","48028",18,"2020-04-27",2,0
"female","other","75+","48028",18,"2020-04-27",6,0
"female","other","75+","48028",18,"2020-04-27",1,0
